,חדרים,קומה,"מ""ר",מצב הנכס,קומות בבנין,מרפסות,חניות,סוג נכס,שכונה,עיר,תיווך,מיזוג,סורגים,מעלית,מטבח כשר,דוד שמש,גישה לנכים,"ממ""ד",משופצת,מחסן,מזגן תדיראן,ריהוט,גמיש,מחיר
3999,3,3,75,משופץ,3,,ללא,דירה, נתניה, נתניה,0,1,0,0,,1,0,0,1,0,0,0,0,"1,390,000 ₪"
4000,5,32,151,חדש,37,2,2,גג/פנטהאוז, גלי הים, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"5,990,000 ₪"
4001,2.5,1,60,משופץ,4,,ללא,דירה, צפון מזרח מרכז העיר, נתניה,1,1,0,0,,1,0,0,1,0,1,0,0,"1,450,000 ₪"
4002,5.5,2,130,במצב שמור,7,1,1,דירה, גלי הים, נתניה,0,0,0,1,,1,1,1,0,0,0,0,0,"2,550,000 ₪"
4003,6,2,151,חדש,20,1,2,דירה, עיר ימים, נתניה,0,1,0,1,,0,1,1,0,1,1,0,0,"4,350,000 ₪"
4004,5,4,118,משופץ,5,1,1,דירה, צפון מערב מרכז העיר, נתניה,1,1,1,1,,1,0,0,1,0,0,0,0,"2,290,000 ₪"
4005,5,26,165,חדש,34,1,2,דירה, נתניה, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"9,000,000 ₪"
4006,5,4,130,חדש מקבלן,6,1,1,דירה, רמת חן ובן ציון, נתניה,0,1,0,1,,0,0,0,0,0,0,0,0,"2,600,000 ₪"
4007,5,6,134,משופץ,6,1,ללא,גג/פנטהאוז, משכנות זבולון, נתניה,1,1,0,1,,1,1,1,1,0,0,0,0,"2,895,000 ₪"
4008,5,11,136,חדש,19,1,2,דירה, עיר ימים, נתניה,0,1,0,1,,0,0,1,1,1,1,0,0,"4,380,000 ₪"
4009,4.5,1,117,משופץ,9,1,1,דירה, רמת פולג, נתניה,0,1,1,1,,1,1,1,1,0,1,0,0,"2,790,000 ₪"
4010,2.5,קרקע,145,דרוש שיפוץ,,,ללא,בית פרטי/קוטג', נאות הרצל, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"1,580,000 ₪"
4011,4,6,140,במצב שמור,7,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,0,0,1,0,0,0,0,0,"2,450,000 ₪"
4012,6,10,147,משופץ,17,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,0,1,0,1,0,0,0,"4,050,000 ₪"
4013,4,27,200,חדש,28,2,2,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,1,1,1,1,1,1,"4,550,000 ₪"
4014,5,3,155,משופץ,8,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,1,0,1,1,1,1,1,1,"3,195,000 ₪"
4015,5,18,170,חדש,20,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"6,350,000 ₪"
4016,3,2,60,משופץ,3,,ללא,דירה, נאות הרצל, נתניה,0,1,0,0,,0,0,0,1,0,0,0,0,"1,450,000 ₪"
4017,5,11,133,חדש,18,1,2,דירה, נוף השרון, נתניה,0,1,0,1,,0,1,1,1,1,1,1,1,"2,550,000 ₪"
4018,5,7,256,משופץ,7,2,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,1,1,1,1,1,1,1,1,"4,100,000 ₪"
4019,5,1,120,במצב שמור,3,,1,דירה, נאות הרצל, נתניה,,1,1,1,0,1,0,1,0,1,0,0,0,לא צוין מחיר
4020,3.5,3,60,במצב שמור,3,,ללא,דירה, נאות הרצל, נתניה,,1,0,0,0,1,0,0,0,0,0,0,0,לא צוין מחיר
4021,3,1,96,משופץ,8,,1,דירה, מרכז העיר דרום, נתניה,,1,0,1,1,1,0,0,1,0,1,1,1,"1,850,000 ₪"
4022,4,5,100,במצב שמור,8,1,1,דירה, קרית נורדאו, נתניה,,1,1,1,0,1,0,0,0,0,1,0,0,"1,900,000 ₪"
4023,3,1,2,משופץ,8,,ללא,דירה, קרית נורדאו, נתניה,,1,0,1,0,1,1,0,1,0,0,0,0,לא צוין מחיר
4024,4,8,120,במצב שמור,16,1,2,דירה, קרית השרון, נתניה,,1,0,1,0,0,1,1,0,1,0,0,0,"3,000,000 ₪"
4025,5,5,135,במצב שמור,26,2,1,דירה, רמת חן ובן ציון, נתניה,,1,1,1,0,0,0,1,0,0,1,0,0,לא צוין מחיר
4026,5,6,230,משופץ,6,1,2,גג/פנטהאוז, קרית השרון, נתניה,,1,1,1,0,1,0,1,1,1,1,0,0,"3,930,000 ₪"
4027,5,1,347,במצב שמור,9,,2,דירת גן, כוכב הצפון, נתניה,,1,1,1,0,1,1,1,0,1,1,0,0,"3,990,000 ₪"
4028,8,29,370,חדש,29,2,3,גג/פנטהאוז, עיר ימים, נתניה,,1,0,1,0,1,1,1,1,1,0,0,0,"8,600,000 ₪"
4029,6,10,564,חדש,10,3,2,גג/פנטהאוז, גלי הים, נתניה,,1,0,1,0,1,0,1,1,1,0,1,1,"11,200,000 ₪"
4030,3,1,75,משופץ,3,1,ללא,דירה, מרכז העיר דרום, נתניה,,1,0,0,0,1,0,0,1,0,1,0,0,"2,300,000 ₪"
4031,3.5,4,78,במצב שמור,4,,ללא,דירה, נאות גנים, נתניה,,0,0,0,0,1,0,0,0,0,0,0,0,"1,449,000 ₪"
4032,4,7,120,משופץ,9,1,1,דירה, גלי הים, נתניה,,1,0,1,0,1,1,1,1,0,1,0,0,"2,800,000 ₪"
4033,3,3,102,משופץ,8,2,1,דירה, מרכז העיר דרום, נתניה,,1,0,1,0,1,1,1,1,0,0,0,0,לא צוין מחיר
4034,3.5,קרקע,75,במצב שמור,4,,ללא,דירה, צפון מערב מרכז העיר, נתניה,,1,0,0,0,1,0,0,0,0,0,0,0,"1,750,000 ₪"
4035,7.5,קרקע,330,משופץ,,,ללא,בית פרטי/קוטג', רמת פולג, נתניה,,0,0,0,0,0,0,0,1,0,0,0,0,"7,850,000 ₪"
4036,4,5,91,במצב שמור,9,1,1,דירה, רמת חן ובן ציון, נתניה,,1,1,1,0,1,0,1,0,1,0,0,0,"2,100,000 ₪"
4037,6.5,קרקע,336,משופץ,,1,2,בית פרטי/קוטג' ,,נתניה,1,1,0,0,,1,1,1,1,1,1,1,1,"6,000,000 ₪"
4038,5,18,170,חדש,20,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"6,350,000 ₪"
4039,5,5,135,משופץ,9,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"2,280,000 ₪"
4040,5,4,135,חדש,20,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,1,1,1,0,1,1,0,0,"4,200,000 ₪"
4041,4,4,92,משופץ,8,,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,0,1,0,1,0,0,"1,850,000 ₪"
4042,4,4,90,במצב שמור,8,1,1,דירה, גלי הים, נתניה,0,1,0,0,,0,1,1,0,0,0,0,0,"2,350,000 ₪"
4043,4,7,114,חדש מקבלן,8,2,1,דירה, גלי הים, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"3,150,000 ₪"
4044,4,קרקע,250,במצב שמור,7,,1,דירת גן, קרית השרון, נתניה,0,1,1,1,,1,1,1,0,1,0,0,0,"3,100,000 ₪"
4045,5,5,138,חדש,20,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,0,1,1,0,1,1,0,0,"4,350,000 ₪"
4046,6,9,152,במצב שמור,9,1,1,גג/פנטהאוז, רמת פולג, נתניה,0,1,0,1,,0,1,0,0,1,0,0,0,"3,600,000 ₪"
4047,5,10,136,חדש מקבלן,29,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,1,1,0,0,0,0,0,"3,500,000 ₪"
4048,5,קרקע,345,חדש,,,1,בית פרטי/קוטג', רמת אפרים, נתניה,1,1,0,0,,0,1,1,0,0,0,0,0,"4,650,000 ₪"
4049,7,קרקע,239,חדש מקבלן,,2,1,בית פרטי/קוטג', נתניה, נתניה,0,1,0,1,,1,1,1,0,1,0,0,0,"5,200,000 ₪"
4050,4,2,120,משופץ,15,1,2,דירה, נאות גנים, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"2,450,000 ₪"
4051,5,5,145,חדש,22,1,2,דירה, עיר ימים, נתניה,0,1,0,1,,1,1,1,1,1,1,1,1,"4,100,000 ₪"
4052,4,3,180,דרוש שיפוץ,3,1,1,דופלקס, נתניה, נתניה,0,1,0,0,,0,0,0,0,0,0,0,0,"1,650,000 ₪"
4053,4,1,120,חדש,9,1,1,דירה, גלי הים, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"2,490,000 ₪"
4054,5,קרקע,145,דרוש שיפוץ,,1,1,בית פרטי/קוטג', נאות הרצל, נתניה,0,1,0,0,,1,0,1,0,0,0,0,0,"2,290,000 ₪"
4055,7,קרקע,308,משופץ,,1,1,דו משפחתי, נתניה, נתניה,0,1,1,0,,1,0,1,1,1,1,1,1,"4,500,000 ₪"
4056,5,3,120,משופץ,17,1,2,דירה, גלי הים, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"3,000,000 ₪"
4057,8,קרקע,270,חדש,2,1,2,דירת גן, כוכב הצפון, נתניה,0,1,1,0,,1,1,1,1,0,1,0,0,"3,500,000 ₪"
4058,5,9,160,משופץ,10,2,2,דופלקס, צפון מזרח מרכז העיר, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,לא צוין מחיר
4059,3,2,65,משופץ,4,,ללא,דירה, קרית נורדאו, נתניה,,1,1,0,0,1,0,0,1,0,0,0,0,"1,500,000 ₪"
4060,3,1,100,במצב שמור,8,,ללא,דירה, מרכז העיר דרום, נתניה,,1,0,1,0,0,1,0,0,0,0,0,0,"2,400,000 ₪"
4061,4,3,90,במצב שמור,8,,ללא,דירה, קרית נורדאו, נתניה,,1,1,1,0,1,1,0,0,0,0,0,0,"1,800,000 ₪"
4062,5,6,130,משופץ,7,1,2,גג/פנטהאוז, קרית השרון, נתניה,,1,1,1,0,1,0,1,1,1,0,0,0,"3,630,000 ₪"
4063,3,1,70,במצב שמור,3,,ללא,דירה, קרית נורדאו, נתניה,,1,1,0,0,0,0,0,0,0,0,0,0,"1,680,000 ₪"
4064,7,6,297,משופץ,6,1,1,דופלקס, צפון מערב מרכז העיר, נתניה,,1,0,1,0,1,0,0,1,1,1,1,1,"3,590,000 ₪"
4065,6,קרקע,350,במצב שמור,,,3,בית פרטי/קוטג', משכנות זבולון, נתניה,,1,1,0,1,1,1,1,0,1,1,1,1,"5,490,000 ₪"
4066,3,4,95,במצב שמור,7,1,2,דירה, קרית השרון, נתניה,,1,0,1,0,1,1,1,0,1,1,0,0,"2,500,000 ₪"
4067,4,5,115,משופץ,7,,1,דירה, צפון מערב מרכז העיר, נתניה,,1,1,1,0,0,0,0,1,0,0,0,0,"2,490,000 ₪"
4068,5,8,220,משופץ,8,3,1,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,,1,1,1,0,1,1,0,1,0,0,1,1,"3,500,000 ₪"
4069,6,4,158,משופץ,34,1,2,דירה, עיר ימים, נתניה,,1,0,1,0,1,0,1,1,1,1,0,0,"5,800,000 ₪"
4070,3.5,3,90,משופץ,11,1,2,דירה, רמת חן ובן ציון, נתניה,,1,0,1,0,1,1,1,1,1,0,0,0,"2,050,000 ₪"
4071,5,11,145,במצב שמור,16,1,2,דירה, אגמים, נתניה,,1,0,1,0,0,1,1,0,0,0,0,0,"3,500,000 ₪"
4072,6,קרקע,200,דרוש שיפוץ,,2,1,בית פרטי/קוטג', רמת אפרים, נתניה,,1,1,0,1,1,1,0,0,1,0,0,0,לא צוין מחיר
4073,4,3,90,במצב שמור,3,1,1,גג/פנטהאוז, גבעת האירוסים, נתניה,,1,1,1,0,1,0,0,0,0,1,0,0,"2,500,000 ₪"
4074,6,1,215,משופץ,3,3,2,דירת גן, פרדס הגדוד, נתניה,,1,0,0,0,1,0,1,1,1,1,0,0,"3,450,000 ₪"
4075,2,4,25,משופץ,6,,ללא,דירה, מרכז העיר דרום, נתניה,,1,1,1,0,0,0,0,1,0,0,0,0,"880,000 ₪"
4076,5,6,123,משופץ,8,1,2,דירה, קרית השרון, נתניה,,1,1,1,0,1,0,1,1,1,0,0,0,"3,280,000 ₪"
4077,6,קרקע,230,חדש מקבלן,,1,2,דו משפחתי ,,נתניה,0,1,0,1,,1,1,1,0,0,0,0,0,"6,000,000 ₪"
4078,5,3,155,משופץ,8,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,1,0,1,1,1,1,1,1,"3,195,000 ₪"
4079,5,1,302,חדש,7,1,2,דירת גן, אגמים, נתניה,1,1,1,1,,1,1,1,1,1,1,0,0,"4,500,000 ₪"
4080,6,קרקע,220,משופץ,,,2,בית פרטי/קוטג', נוף הטיילת, נתניה,0,1,0,0,,1,0,1,1,0,0,0,0,"5,900,000 ₪"
4081,3.5,קרקע,96,משופץ,9,,1,דירת גן, גלי הים, נתניה,1,1,0,1,,0,1,1,1,0,0,0,0,"3,100,000 ₪"
4082,5,6,133,חדש,9,1,2,דירה, נתניה, נתניה,0,1,0,1,,1,1,1,0,1,0,0,0,"3,250,000 ₪"
4083,5,13,165,חדש,24,,2,דירה, עיר ימים, נתניה,0,1,0,1,,1,1,1,1,0,1,1,1,"5,500,000 ₪"
4084,6,11,145,חדש,23,1,2,דירה, עיר ימים, נתניה,0,1,0,1,,1,1,1,1,1,1,1,1,"4,350,000 ₪"
4085,4,1,132,חדש,8,2,2,דירה, אגמים, נתניה,0,1,0,1,,1,1,1,1,1,0,0,0,"3,490,000 ₪"
4086,5,23,142,חדש מקבלן,30,1,2,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,0,0,"4,300,000 ₪"
4087,6,קרקע,554,משופץ,,3,3,דו משפחתי, נוף הטיילת, נתניה,1,1,0,0,,0,0,0,1,1,0,0,0,"8,490,000 ₪"
4088,6,קרקע,300,במצב שמור,,1,1,דו משפחתי, רמת אפרים, נתניה,0,1,0,0,,0,1,0,0,0,0,0,0,"3,350,000 ₪"
4089,3,3,94,חדש מקבלן,4,1,1,דירה, רמת אפרים, נתניה,0,1,0,1,,0,1,1,1,1,0,0,0,"2,300,000 ₪"
4090,4.5,2,130,במצב שמור,20,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,0,1,1,0,1,0,0,0,"3,780,000 ₪"
4091,6,קרקע,230,חדש מקבלן,,1,2,דו משפחתי, נוף הטיילת, נתניה,0,1,0,1,,1,1,1,0,0,0,0,0,"6,000,000 ₪"
4092,5,1,134,חדש,8,1,2,דירה, נתניה, נתניה,0,1,1,1,,1,1,1,0,1,1,0,0,"3,200,000 ₪"
4093,5,7,136,חדש,18,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,1,1,1,0,1,1,0,0,"4,150,000 ₪"
4094,5,8,126,משופץ,9,1,1,דירה, צפון מזרח מרכז העיר, נתניה,1,1,1,1,,1,1,1,1,0,1,0,0,"3,290,000 ₪"
4095,5,3,148,חדש,23,1,2,דירה, נתניה, נתניה,0,1,1,1,,0,1,1,1,1,0,0,0,"4,290,000 ₪"
4096,5.5,9,133,חדש,16,1,2,דירה, קרית נורדאו, נתניה,1,1,0,1,,1,1,1,1,1,1,1,1,"2,495,000 ₪"
4097,4.5,18,140,משופץ,22,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"4,850,000 ₪"
4098,6,קרקע,155,משופץ,4,1,2,דירת גן, אגמים, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"4,150,000 ₪"
4099,4,1,110,משופץ,7,2,1,דירה, קרית השרון, נתניה,,1,1,1,0,1,1,1,1,0,0,0,0,"2,670,000 ₪"
4100,5,קרקע,138,במצב שמור,16,1,2,דירה, קרית השרון, נתניה,,1,1,0,0,0,0,1,0,1,1,0,0,"3,270,000 ₪"
4101,2,2,65,במצב שמור,4,2,ללא,דירה, צפון מזרח מרכז העיר, נתניה,,1,0,0,0,0,0,0,0,0,0,0,0,"950,000 ₪"
4102,5,13,141,חדש,16,1,2,דירה, גלי הים, נתניה,,1,0,1,0,1,0,1,0,1,1,0,0,"3,400,000 ₪"
4103,3,קרקע,675,במצב שמור,,2,1,בית פרטי/קוטג', נאות גנים, נתניה,,1,0,0,0,1,0,0,0,0,0,0,0,"4,350,000 ₪"
4104,5,18,170,חדש,22,1,2,דירה, גלי הים, נתניה,,1,0,1,0,0,1,1,0,1,0,0,0,"4,500,000 ₪"
4105,5,1,185,משופץ,3,,1,דירת גן, משכנות זבולון, נתניה,,1,1,1,1,1,1,1,1,1,1,0,0,"3,500,000 ₪"
4106,2.5,2,55,דרוש שיפוץ,2,1,ללא,דירה, רמת ידין, נתניה,,1,0,0,0,0,0,0,0,1,0,0,0,"1,600,000 ₪"
4107,8,קרקע,480,דרוש שיפוץ,,2,2,בית פרטי/קוטג', עין התכלת, נתניה,,0,0,0,0,0,0,0,0,0,0,0,0,"4,500,000 ₪"
4108,10,קרקע,540,משופץ,,1,3,בית פרטי/קוטג', פרדס הגדוד, נתניה,,1,0,0,1,1,0,1,0,1,1,1,1,"9,850,000 ₪"
4109,5,19,142,חדש מקבלן,27,1,2,דירה, גלי הים, נתניה,,1,0,1,1,0,0,1,0,1,1,0,0,"4,200,000 ₪"
4110,4,2,100,משופץ,3,,1,דירה, קרית רבין, נתניה,,1,0,0,0,1,0,1,1,0,0,0,0,"1,800,000 ₪"
4111,4,5,160,במצב שמור,6,,1,דירה, מרכז העיר דרום, נתניה,,0,0,1,0,1,1,0,0,1,1,0,0,"3,600,000 ₪"
4112,4,7,248,חדש מקבלן,7,1,1,גג/פנטהאוז, מרכז העיר דרום, נתניה,,0,0,1,0,1,1,1,0,0,0,0,0,"3,000,000 ₪"
4113,5,9,131,חדש מקבלן,13,1,2,דירה, קרית נורדאו, נתניה,,0,0,1,1,0,1,1,1,1,0,0,0,"2,580,000 ₪"
4114,6,18,380,משופץ,18,,2,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,,1,0,1,0,1,0,1,0,1,0,1,1,"10,000,000 ₪"
4115,5,14,135,חדש,19,1,2,דירה, נוף השרון, נתניה,,1,0,1,0,1,1,1,1,1,1,1,1,"2,420,000 ₪"
4116,3,4,65,במצב שמור,4,,ללא,דירה, קרית נורדאו, נתניה,,1,1,0,0,0,0,0,1,1,1,1,1,"1,450,000 ₪"
4117,5,17,200,חדש,24,1,2,דופלקס ,,נתניה,0,1,0,1,,1,1,1,1,1,1,0,0,"7,500,000 ₪"
4118,6,קרקע,230,חדש מקבלן,,1,2,דו משפחתי, נוף הטיילת, נתניה,0,1,0,1,,1,1,1,0,0,0,0,0,"6,000,000 ₪"
4119,5,1,134,חדש,8,1,2,דירה, נתניה, נתניה,0,1,1,1,,1,1,1,0,1,1,0,0,"3,200,000 ₪"
4120,5,7,136,חדש,18,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,1,1,1,0,1,1,0,0,"4,150,000 ₪"
4121,5,8,126,משופץ,9,1,1,דירה, צפון מזרח מרכז העיר, נתניה,1,1,1,1,,1,1,1,1,0,1,0,0,"3,290,000 ₪"
4122,5,3,148,חדש,23,1,2,דירה, נתניה, נתניה,0,1,1,1,,0,1,1,1,1,0,0,0,"4,290,000 ₪"
4123,5,20,132,חדש,28,1,2,דירה, אגמים, נתניה,0,1,0,1,,0,1,1,1,1,1,1,1,"3,950,000 ₪"
4124,7,קרקע,600,דרוש שיפוץ,,,3,בית פרטי/קוטג', נאות גנים, נתניה,0,0,0,0,,0,1,0,0,0,0,0,0,"3,700,000 ₪"
4125,5,8,170,משופץ,8,2,2,גג/פנטהאוז, קרית השרון, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,"4,750,000 ₪"
4126,5,2,160,חדש,24,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,0,1,1,1,1,0,0,0,"4,280,000 ₪"
4127,5,17,200,חדש,24,1,2,דופלקס, עיר ימים, נתניה,0,1,0,1,,1,1,1,1,1,1,0,0,"7,500,000 ₪"
4128,4.5,6,110,משופץ,14,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"2,500,000 ₪"
4129,4,6,106,דרוש שיפוץ,8,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,0,0,0,0,0,0,"2,200,000 ₪"
4130,3,1,80,משופץ,3,1,ללא,דירה, נתניה, נתניה,0,1,0,0,,1,0,0,1,0,1,0,0,"1,650,000 ₪"
4131,5,12,140,חדש,19,1,2,דירה, עיר ימים, נתניה,1,1,1,1,,1,1,1,1,1,1,0,0,"4,730,000 ₪"
4132,4.5,4,120,משופץ,7,,ללא,דירה, מרכז העיר דרום, נתניה,0,1,0,1,,0,0,0,1,0,0,0,0,"2,050,000 ₪"
4133,6.5,קרקע,336,משופץ,,1,2,בית פרטי/קוטג', נוף הטיילת, נתניה,1,1,0,0,,1,1,1,1,1,1,1,1,"6,000,000 ₪"
4134,4,1,105,משופץ,5,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,1,1,0,1,1,1,"2,100,000 ₪"
4135,5,2,160,חדש,24,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,0,1,1,1,1,0,0,0,"4,280,000 ₪"
4136,4,1,82,משופץ,4,,ללא,דירה, נאות שקד, נתניה,0,1,1,0,,0,0,0,1,0,1,0,0,"1,420,000 ₪"
4137,7,קרקע,250,משופץ,,,2,בית פרטי/קוטג', נתניה, נתניה,0,0,0,0,,1,1,1,1,1,0,0,0,"7,200,000 ₪"
4138,5,8,128,במצב שמור,9,2,2,דירה, קרית רבין, נתניה,0,1,1,1,,0,1,1,1,1,1,0,0,לא צוין מחיר
4139,7,קרקע,457,חדש,9,,2,דירת גן, כוכב הצפון, נתניה,,1,1,1,1,1,1,1,1,1,1,0,0,"4,579,000 ₪"
4140,6,קרקע,240,במצב שמור,,2,ללא,בית פרטי/קוטג', נאות הרצל, נתניה,,1,0,0,0,1,0,0,0,1,0,1,1,"3,500,000 ₪"
4141,3,3,60,במצב שמור,3,,ללא,דירה, פרדס הגדוד, נתניה,,1,0,0,0,1,0,0,0,0,0,0,0,"1,800,000 ₪"
4142,4,2,107,משופץ,7,1,1,דירה, קרית השרון, נתניה,,1,0,1,0,0,0,1,1,1,0,0,0,"2,790,000 ₪"
4143,5.5,2,142,דרוש שיפוץ,2,2,1,דופלקס, גבעת האירוסים, נתניה,,0,0,0,0,0,0,0,0,0,0,0,0,"2,300,000 ₪"
4144,4,1,100,משופץ,3,1,1,דירה, רמת חן ובן ציון, נתניה,,1,1,1,0,1,1,1,1,1,1,1,1,"2,400,000 ₪"
4145,5,12,160,חדש,28,1,2,דירה, אגמים, נתניה,,0,0,1,0,0,1,1,1,1,0,0,0,"4,250,000 ₪"
4146,-,קרקע,1,במצב שמור,,,ללא,בית פרטי/קוטג', צפון מזרח מרכז העיר, נתניה,,0,0,0,0,0,0,0,0,0,0,0,0,לא צוין מחיר
4147,7,1,250,משופץ,2,1,1,דירת גן, רמת ידין, נתניה,,1,0,0,1,1,1,0,0,1,1,0,0,"2,700,000 ₪"
4148,4,5,144,חדש,22,1,2,דירה, עיר ימים, נתניה,,1,0,1,0,0,1,1,1,1,0,0,0,"5,280,000 ₪"
4149,6,4,130,משופץ,7,2,1,דופלקס, גלי הים, נתניה,,1,0,1,0,0,0,0,1,0,0,1,1,"2,800,000 ₪"
4150,4,1,102,משופץ,5,,1,דירה, צפון מערב מרכז העיר, נתניה,,1,1,1,0,1,1,0,0,1,0,0,0,"2,100,000 ₪"
4151,5,3,125,חדש,9,1,1,דירה, קרית השרון, נתניה,,1,1,1,1,1,1,1,0,1,1,1,1,"3,250,000 ₪"
4152,4,11,122,משופץ,14,1,1,דירה, גלי הים, נתניה,,1,0,1,0,0,0,1,0,1,1,0,0,"3,220,000 ₪"
4153,4,11,122,משופץ,20,,ללא,דירה, נוף הטיילת, נתניה,,1,0,0,0,0,0,0,1,0,0,0,0,"3,500,000 ₪"
4154,6,4,235,משופץ,5,1,1,דופלקס, צפון מזרח מרכז העיר, נתניה,,1,0,1,0,0,0,1,0,0,0,0,0,"3,100,000 ₪"
4155,3,4,102,חדש מקבלן,9,1,1,דירה, מרכז העיר דרום, נתניה,,1,0,1,0,0,1,1,0,1,1,0,0,"2,500,000 ₪"
4156,7,קרקע,350,משופץ,,,1,בית פרטי/קוטג', רמת ידין, נתניה,,1,0,0,1,1,1,0,1,1,0,0,0,לא צוין מחיר
4157,5,2,160,חדש,24,1,2,דירה ,,נתניה,1,1,0,1,,0,1,1,1,1,0,0,0,"4,280,000 ₪"
4158,4,1,105,משופץ,5,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,1,1,0,1,1,1,"2,100,000 ₪"
4159,5,2,160,חדש,24,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,0,1,1,1,1,0,0,0,"4,280,000 ₪"
4160,5,3,145,משופץ,7,1,1,דופלקס, מרכז העיר דרום, נתניה,0,1,0,1,,1,1,0,1,0,0,0,0,"2,550,000 ₪"
4161,6,8,170,משופץ,9,3,2,דופלקס, קרית השרון, נתניה,0,1,0,1,,1,1,1,1,1,1,1,1,"4,900,000 ₪"
4162,6,14,227,משופץ,18,1,3,דירה, עיר ימים, נתניה,1,1,0,1,,1,1,1,0,1,0,1,1,"11,690,000 ₪"
4163,5,14,130,במצב שמור,15,1,2,דירה, קרית השרון, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"3,290,000 ₪"
4164,6,10,280,משופץ,13,2,3,גג/פנטהאוז, מרכז העיר דרום, נתניה,0,1,0,1,,1,1,1,1,0,1,1,1,"13,900,000 ₪"
4165,4,27,200,חדש,28,2,2,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,1,1,1,1,1,1,"4,550,000 ₪"
4166,4,3,100,משופץ,7,,ללא,דירה, מרכז העיר דרום, נתניה,0,1,1,1,,0,1,0,1,0,1,0,0,"1,990,000 ₪"
4167,4.5,11,110,משופץ,17,1,1,דירה, קרית נורדאו, נתניה,0,1,0,1,,0,0,0,0,0,1,0,0,"2,270,000 ₪"
4168,5,2,136,חדש,11,1,1,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"3,500,000 ₪"
4169,5,16,150,חדש,16,1,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,0,1,1,1,1,0,0,0,"2,950,000 ₪"
4170,4,2,110,חדש,3,1,2,דירה, נתניה, נתניה,1,1,0,1,,0,1,1,1,1,0,0,0,"2,590,000 ₪"
4171,4,5,116,חדש,9,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,1,1,0,0,1,1,"2,890,000 ₪"
4172,5,5,130,משופץ,6,1,2,דופלקס, קרית השרון, נתניה,1,1,0,1,,1,0,1,1,1,0,0,0,"2,990,000 ₪"
4173,3,4,57,משופץ,4,,ללא,דירה, רמת ידין, נתניה,0,1,1,0,,1,0,0,1,0,1,0,0,"1,250,000 ₪"
4174,6,10,147,משופץ,17,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,0,1,0,1,0,0,0,"4,050,000 ₪"
4175,5,11,156,משופץ,19,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,1,1,1,0,1,0,0,"3,850,000 ₪"
4176,5,2,136,חדש,11,1,1,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"3,500,000 ₪"
4177,4,1,84,משופץ,4,,ללא,דירה, נאות שקד, נתניה,0,1,1,0,,0,0,0,1,0,1,0,0,"1,450,000 ₪"
